local_path,package,hash
python/paired_t_test.qmd,PyYAML,6.0.1
python/paired_t_test.qmd,Pygments,2.17.2
python/paired_t_test.qmd,QtPy,2.4.1
python/paired_t_test.qmd,Send2Trash,1.8.3
python/paired_t_test.qmd,anyio,4.3.0
python/paired_t_test.qmd,appnope,0.1.4
python/paired_t_test.qmd,argon2-cffi,23.1.0
python/paired_t_test.qmd,argon2-cffi-bindings,21.2.0
python/paired_t_test.qmd,arrow,1.3.0
python/paired_t_test.qmd,asttokens,2.4.1
python/paired_t_test.qmd,async-lru,2.0.4
python/paired_t_test.qmd,attrs,23.2.0
python/paired_t_test.qmd,beautifulsoup4,4.12.3
python/paired_t_test.qmd,bleach,6.1.0
python/paired_t_test.qmd,certifi,2024.2.2
python/paired_t_test.qmd,cffi,1.16.0
python/paired_t_test.qmd,charset-normalizer,3.3.2
python/paired_t_test.qmd,colorama,0.4.6
python/paired_t_test.qmd,comm,0.2.2
python/paired_t_test.qmd,contourpy,1.2.1
python/paired_t_test.qmd,cycler,0.12.1
python/paired_t_test.qmd,debugpy,1.8.1
python/paired_t_test.qmd,decorator,5.1.1
python/paired_t_test.qmd,defusedxml,0.7.1
python/paired_t_test.qmd,exceptiongroup,1.2.0
python/paired_t_test.qmd,executing,2.0.1
python/paired_t_test.qmd,fastjsonschema,2.19.1
python/paired_t_test.qmd,fonttools,4.53.1
python/paired_t_test.qmd,fqdn,1.5.1
python/paired_t_test.qmd,h11,0.14.0
python/paired_t_test.qmd,httpcore,1.0.5
python/paired_t_test.qmd,httpx,0.27.0
python/paired_t_test.qmd,idna,3.6
python/paired_t_test.qmd,importlib_metadata,7.1.0
python/paired_t_test.qmd,ipykernel,6.29.4
python/paired_t_test.qmd,ipython,8.18.1
python/paired_t_test.qmd,ipywidgets,8.1.2
python/paired_t_test.qmd,isoduration,20.11.0
python/paired_t_test.qmd,jedi,0.19.1
python/paired_t_test.qmd,joblib,1.4.2
python/paired_t_test.qmd,json5,0.9.24
python/paired_t_test.qmd,jsonpointer,2.4
python/paired_t_test.qmd,jsonschema,4.21.1
python/paired_t_test.qmd,jsonschema-specifications,2023.12.1
python/paired_t_test.qmd,jupyter,1.0.0
python/paired_t_test.qmd,jupyter-console,6.6.3
python/paired_t_test.qmd,jupyter-events,0.10.0
python/paired_t_test.qmd,jupyter-lsp,2.2.5
python/paired_t_test.qmd,jupyter_client,8.6.1
python/paired_t_test.qmd,jupyter_core,5.7.2
python/paired_t_test.qmd,jupyter_server,2.13.0
python/paired_t_test.qmd,jupyter_server_terminals,0.5.3
python/paired_t_test.qmd,jupyterlab,4.1.6
python/paired_t_test.qmd,jupyterlab_pygments,0.3.0
python/paired_t_test.qmd,jupyterlab_server,2.26.0
python/paired_t_test.qmd,jupyterlab_widgets,3.0.10
python/paired_t_test.qmd,kiwisolver,1.4.5
python/paired_t_test.qmd,matplotlib,3.9.2
python/paired_t_test.qmd,matplotlib-inline,0.1.6
python/paired_t_test.qmd,mistune,3.0.2
python/paired_t_test.qmd,nbclient,0.10.0
python/paired_t_test.qmd,nbconvert,7.16.3
python/paired_t_test.qmd,nbformat,5.10.4
python/paired_t_test.qmd,nest-asyncio,1.6.0
python/paired_t_test.qmd,notebook,7.1.2
python/paired_t_test.qmd,notebook_shim,0.2.4
python/paired_t_test.qmd,numpy,2.0.1
python/paired_t_test.qmd,overrides,7.7.0
python/paired_t_test.qmd,packaging,24.0
python/paired_t_test.qmd,pandas,2.2.2
python/paired_t_test.qmd,pandocfilters,1.5.1
python/paired_t_test.qmd,parso,0.8.4
python/paired_t_test.qmd,patsy,0.5.6
python/paired_t_test.qmd,pexpect,4.9.0
python/paired_t_test.qmd,pillow,10.4.0
python/paired_t_test.qmd,platformdirs,4.2.0
python/paired_t_test.qmd,polars,1.4.1
python/paired_t_test.qmd,prometheus_client,0.20.0
python/paired_t_test.qmd,prompt-toolkit,3.0.43
python/paired_t_test.qmd,psutil,5.9.8
python/paired_t_test.qmd,ptyprocess,0.7.0
python/paired_t_test.qmd,pure-eval,0.2.2
python/paired_t_test.qmd,pyarrow,17.0.0
python/paired_t_test.qmd,pycparser,2.22
python/paired_t_test.qmd,pyparsing,3.1.2
python/paired_t_test.qmd,python-dateutil,2.9.0.post0
python/paired_t_test.qmd,python-json-logger,2.0.7
python/paired_t_test.qmd,pytz,2024.1
python/paired_t_test.qmd,pyzmq,25.1.2
python/paired_t_test.qmd,qtconsole,5.5.1
python/paired_t_test.qmd,referencing,0.34.0
python/paired_t_test.qmd,requests,2.31.0
python/paired_t_test.qmd,rfc3339-validator,0.1.4
python/paired_t_test.qmd,rfc3986-validator,0.1.1
python/paired_t_test.qmd,rpds-py,0.18.0
python/paired_t_test.qmd,samplics,0.4.22
python/paired_t_test.qmd,scikit-learn,1.5.1
python/paired_t_test.qmd,scipy,1.14.0
python/paired_t_test.qmd,setuptools,72.2.0
python/paired_t_test.qmd,six,1.16.0
python/paired_t_test.qmd,sniffio,1.3.1
python/paired_t_test.qmd,soupsieve,2.5
python/paired_t_test.qmd,stack-data,0.6.3
python/paired_t_test.qmd,statsmodels,0.14.2
python/paired_t_test.qmd,tabulate,0.9.0
python/paired_t_test.qmd,terminado,0.18.1
python/paired_t_test.qmd,threadpoolctl,3.5.0
python/paired_t_test.qmd,tinycss2,1.2.1
python/paired_t_test.qmd,tomli,2.0.1
python/paired_t_test.qmd,tornado,6.4
python/paired_t_test.qmd,traitlets,5.14.2
python/paired_t_test.qmd,types-python-dateutil,2.9.0.20240316
python/paired_t_test.qmd,typing_extensions,4.11.0
python/paired_t_test.qmd,tzdata,2024.1
python/paired_t_test.qmd,uri-template,1.3.0
python/paired_t_test.qmd,urllib3,2.2.1
python/paired_t_test.qmd,wcwidth,0.2.13
python/paired_t_test.qmd,webcolors,1.13
python/paired_t_test.qmd,webencodings,0.5.1
python/paired_t_test.qmd,websocket-client,1.7.0
python/paired_t_test.qmd,wheel,0.44.0
python/paired_t_test.qmd,widgetsnbextension,4.0.10
python/paired_t_test.qmd,zipp,3.18.1
python/skewness_kurtosis.qmd,Babel,2.14.0
python/skewness_kurtosis.qmd,Jinja2,3.1.3
python/skewness_kurtosis.qmd,MarkupSafe,2.1.5
python/skewness_kurtosis.qmd,PyYAML,6.0.1
python/skewness_kurtosis.qmd,Pygments,2.17.2
python/skewness_kurtosis.qmd,QtPy,2.4.1
python/skewness_kurtosis.qmd,Send2Trash,1.8.3
python/skewness_kurtosis.qmd,anyio,4.3.0
python/skewness_kurtosis.qmd,appnope,0.1.4
python/skewness_kurtosis.qmd,argon2-cffi,23.1.0
python/skewness_kurtosis.qmd,argon2-cffi-bindings,21.2.0
python/skewness_kurtosis.qmd,arrow,1.3.0
python/skewness_kurtosis.qmd,asttokens,2.4.1
python/skewness_kurtosis.qmd,async-lru,2.0.4
python/skewness_kurtosis.qmd,attrs,23.2.0
python/skewness_kurtosis.qmd,beautifulsoup4,4.12.3
python/skewness_kurtosis.qmd,bleach,6.1.0
python/skewness_kurtosis.qmd,certifi,2024.2.2
python/skewness_kurtosis.qmd,cffi,1.16.0
python/skewness_kurtosis.qmd,charset-normalizer,3.3.2
python/skewness_kurtosis.qmd,colorama,0.4.6
python/skewness_kurtosis.qmd,comm,0.2.2
python/skewness_kurtosis.qmd,contourpy,1.2.1
python/skewness_kurtosis.qmd,cycler,0.12.1
python/skewness_kurtosis.qmd,debugpy,1.8.1
python/skewness_kurtosis.qmd,decorator,5.1.1
python/skewness_kurtosis.qmd,defusedxml,0.7.1
python/skewness_kurtosis.qmd,exceptiongroup,1.2.0
python/skewness_kurtosis.qmd,executing,2.0.1
python/skewness_kurtosis.qmd,fastjsonschema,2.19.1
python/skewness_kurtosis.qmd,fonttools,4.53.1
python/skewness_kurtosis.qmd,fqdn,1.5.1
python/skewness_kurtosis.qmd,h11,0.14.0
python/skewness_kurtosis.qmd,httpcore,1.0.5
python/skewness_kurtosis.qmd,httpx,0.27.0
python/skewness_kurtosis.qmd,idna,3.6
python/skewness_kurtosis.qmd,importlib_metadata,7.1.0
python/skewness_kurtosis.qmd,ipykernel,6.29.4
python/skewness_kurtosis.qmd,ipython,8.18.1
python/skewness_kurtosis.qmd,ipywidgets,8.1.2
python/skewness_kurtosis.qmd,isoduration,20.11.0
python/skewness_kurtosis.qmd,jedi,0.19.1
python/skewness_kurtosis.qmd,joblib,1.4.2
python/skewness_kurtosis.qmd,json5,0.9.24
python/skewness_kurtosis.qmd,jsonpointer,2.4
python/skewness_kurtosis.qmd,jsonschema,4.21.1
python/skewness_kurtosis.qmd,jsonschema-specifications,2023.12.1
python/skewness_kurtosis.qmd,jupyter,1.0.0
python/skewness_kurtosis.qmd,jupyter-console,6.6.3
python/skewness_kurtosis.qmd,jupyter-events,0.10.0
python/skewness_kurtosis.qmd,jupyter-lsp,2.2.5
python/skewness_kurtosis.qmd,jupyter_client,8.6.1
python/skewness_kurtosis.qmd,jupyter_core,5.7.2
python/skewness_kurtosis.qmd,jupyter_server,2.13.0
python/skewness_kurtosis.qmd,jupyter_server_terminals,0.5.3
python/skewness_kurtosis.qmd,jupyterlab,4.1.6
python/skewness_kurtosis.qmd,jupyterlab_pygments,0.3.0
python/skewness_kurtosis.qmd,jupyterlab_server,2.26.0
python/skewness_kurtosis.qmd,jupyterlab_widgets,3.0.10
python/skewness_kurtosis.qmd,kiwisolver,1.4.5
python/skewness_kurtosis.qmd,matplotlib,3.9.2
python/skewness_kurtosis.qmd,matplotlib-inline,0.1.6
python/skewness_kurtosis.qmd,mistune,3.0.2
python/skewness_kurtosis.qmd,nbclient,0.10.0
python/skewness_kurtosis.qmd,nbconvert,7.16.3
python/skewness_kurtosis.qmd,nbformat,5.10.4
python/skewness_kurtosis.qmd,nest-asyncio,1.6.0
python/skewness_kurtosis.qmd,notebook,7.1.2
python/skewness_kurtosis.qmd,notebook_shim,0.2.4
python/skewness_kurtosis.qmd,numpy,2.0.1
python/skewness_kurtosis.qmd,overrides,7.7.0
python/skewness_kurtosis.qmd,packaging,24.0
python/skewness_kurtosis.qmd,pandas,2.2.2
python/skewness_kurtosis.qmd,pandocfilters,1.5.1
python/skewness_kurtosis.qmd,parso,0.8.4
python/skewness_kurtosis.qmd,patsy,0.5.6
python/skewness_kurtosis.qmd,pexpect,4.9.0
python/skewness_kurtosis.qmd,pillow,10.4.0
python/skewness_kurtosis.qmd,platformdirs,4.2.0
python/skewness_kurtosis.qmd,polars,1.4.1
python/skewness_kurtosis.qmd,prometheus_client,0.20.0
python/skewness_kurtosis.qmd,prompt-toolkit,3.0.43
python/skewness_kurtosis.qmd,psutil,5.9.8
python/skewness_kurtosis.qmd,ptyprocess,0.7.0
python/skewness_kurtosis.qmd,pure-eval,0.2.2
python/skewness_kurtosis.qmd,pyarrow,17.0.0
python/skewness_kurtosis.qmd,pycparser,2.22
python/skewness_kurtosis.qmd,pyparsing,3.1.2
python/skewness_kurtosis.qmd,python-dateutil,2.9.0.post0
python/skewness_kurtosis.qmd,python-json-logger,2.0.7
python/skewness_kurtosis.qmd,pytz,2024.1
python/skewness_kurtosis.qmd,pyzmq,25.1.2
python/skewness_kurtosis.qmd,qtconsole,5.5.1
python/skewness_kurtosis.qmd,referencing,0.34.0
python/skewness_kurtosis.qmd,requests,2.31.0
python/skewness_kurtosis.qmd,rfc3339-validator,0.1.4
python/skewness_kurtosis.qmd,rfc3986-validator,0.1.1
python/skewness_kurtosis.qmd,rpds-py,0.18.0
python/skewness_kurtosis.qmd,samplics,0.4.22
python/skewness_kurtosis.qmd,scikit-learn,1.5.1
python/skewness_kurtosis.qmd,scipy,1.14.0
python/skewness_kurtosis.qmd,setuptools,72.2.0
python/skewness_kurtosis.qmd,six,1.16.0
python/skewness_kurtosis.qmd,sniffio,1.3.1
python/skewness_kurtosis.qmd,soupsieve,2.5
python/skewness_kurtosis.qmd,stack-data,0.6.3
python/skewness_kurtosis.qmd,statsmodels,0.14.2
python/skewness_kurtosis.qmd,tabulate,0.9.0
python/skewness_kurtosis.qmd,terminado,0.18.1
python/skewness_kurtosis.qmd,threadpoolctl,3.5.0
python/skewness_kurtosis.qmd,tinycss2,1.2.1
python/skewness_kurtosis.qmd,tomli,2.0.1
python/skewness_kurtosis.qmd,tornado,6.4
python/skewness_kurtosis.qmd,traitlets,5.14.2
python/skewness_kurtosis.qmd,types-python-dateutil,2.9.0.20240316
python/skewness_kurtosis.qmd,typing_extensions,4.11.0
python/skewness_kurtosis.qmd,tzdata,2024.1
python/skewness_kurtosis.qmd,uri-template,1.3.0
python/skewness_kurtosis.qmd,urllib3,2.2.1
python/skewness_kurtosis.qmd,wcwidth,0.2.13
python/skewness_kurtosis.qmd,webcolors,1.13
python/skewness_kurtosis.qmd,webencodings,0.5.1
python/skewness_kurtosis.qmd,websocket-client,1.7.0
python/skewness_kurtosis.qmd,wheel,0.44.0
python/skewness_kurtosis.qmd,widgetsnbextension,4.0.10
python/skewness_kurtosis.qmd,zipp,3.18.1
python/survey-stats-summary.qmd,Babel,2.14.0
python/survey-stats-summary.qmd,Jinja2,3.1.3
python/survey-stats-summary.qmd,MarkupSafe,2.1.5
python/survey-stats-summary.qmd,PyYAML,6.0.1
python/survey-stats-summary.qmd,Pygments,2.17.2
python/survey-stats-summary.qmd,QtPy,2.4.1
python/survey-stats-summary.qmd,Send2Trash,1.8.3
python/survey-stats-summary.qmd,anyio,4.3.0
python/survey-stats-summary.qmd,appnope,0.1.4
python/survey-stats-summary.qmd,argon2-cffi,23.1.0
python/survey-stats-summary.qmd,argon2-cffi-bindings,21.2.0
python/survey-stats-summary.qmd,arrow,1.3.0
python/survey-stats-summary.qmd,asttokens,2.4.1
python/survey-stats-summary.qmd,async-lru,2.0.4
python/survey-stats-summary.qmd,attrs,23.2.0
python/survey-stats-summary.qmd,beautifulsoup4,4.12.3
python/survey-stats-summary.qmd,bleach,6.1.0
python/survey-stats-summary.qmd,certifi,2024.2.2
python/survey-stats-summary.qmd,cffi,1.16.0
python/survey-stats-summary.qmd,charset-normalizer,3.3.2
python/survey-stats-summary.qmd,colorama,0.4.6
python/survey-stats-summary.qmd,comm,0.2.2
python/survey-stats-summary.qmd,contourpy,1.2.1
python/survey-stats-summary.qmd,cycler,0.12.1
python/survey-stats-summary.qmd,debugpy,1.8.1
python/survey-stats-summary.qmd,decorator,5.1.1
python/survey-stats-summary.qmd,defusedxml,0.7.1
python/survey-stats-summary.qmd,exceptiongroup,1.2.0
python/survey-stats-summary.qmd,executing,2.0.1
python/survey-stats-summary.qmd,fastjsonschema,2.19.1
python/survey-stats-summary.qmd,fonttools,4.53.1
python/survey-stats-summary.qmd,fqdn,1.5.1
python/survey-stats-summary.qmd,gt,3170d1f0f45e531c241179ab57cd30bd
python/survey-stats-summary.qmd,h11,0.14.0
python/survey-stats-summary.qmd,httpcore,1.0.5
python/survey-stats-summary.qmd,httpx,0.27.0
python/survey-stats-summary.qmd,idna,3.6
python/survey-stats-summary.qmd,importlib_metadata,7.1.0
python/survey-stats-summary.qmd,ipykernel,6.29.4
python/survey-stats-summary.qmd,ipython,8.18.1
python/survey-stats-summary.qmd,ipywidgets,8.1.2
python/survey-stats-summary.qmd,isoduration,20.11.0
python/survey-stats-summary.qmd,jedi,0.19.1
python/survey-stats-summary.qmd,joblib,1.4.2
python/survey-stats-summary.qmd,json5,0.9.24
python/survey-stats-summary.qmd,jsonpointer,2.4
python/survey-stats-summary.qmd,jsonschema,4.21.1
python/survey-stats-summary.qmd,jsonschema-specifications,2023.12.1
python/survey-stats-summary.qmd,jupyter,1.0.0
python/survey-stats-summary.qmd,jupyter-console,6.6.3
python/survey-stats-summary.qmd,jupyter-events,0.10.0
python/survey-stats-summary.qmd,jupyter-lsp,2.2.5
python/survey-stats-summary.qmd,jupyter_client,8.6.1
python/survey-stats-summary.qmd,jupyter_core,5.7.2
python/survey-stats-summary.qmd,jupyter_server,2.13.0
python/survey-stats-summary.qmd,jupyter_server_terminals,0.5.3
python/survey-stats-summary.qmd,jupyterlab,4.1.6
python/survey-stats-summary.qmd,jupyterlab_pygments,0.3.0
python/survey-stats-summary.qmd,jupyterlab_server,2.26.0
python/survey-stats-summary.qmd,jupyterlab_widgets,3.0.10
python/survey-stats-summary.qmd,kiwisolver,1.4.5
python/survey-stats-summary.qmd,matplotlib,3.9.2
python/survey-stats-summary.qmd,matplotlib-inline,0.1.6
python/survey-stats-summary.qmd,mistune,3.0.2
python/survey-stats-summary.qmd,nbclient,0.10.0
python/survey-stats-summary.qmd,nbconvert,7.16.3
python/survey-stats-summary.qmd,nbformat,5.10.4
python/survey-stats-summary.qmd,nest-asyncio,1.6.0
python/survey-stats-summary.qmd,notebook,7.1.2
python/survey-stats-summary.qmd,notebook_shim,0.2.4
python/survey-stats-summary.qmd,numpy,2.0.1
python/survey-stats-summary.qmd,overrides,7.7.0
python/survey-stats-summary.qmd,packaging,24.0
python/survey-stats-summary.qmd,pandas,2.2.2
python/survey-stats-summary.qmd,pandocfilters,1.5.1
python/survey-stats-summary.qmd,parso,0.8.4
python/survey-stats-summary.qmd,patsy,0.5.6
python/survey-stats-summary.qmd,pexpect,4.9.0
python/survey-stats-summary.qmd,pillow,10.4.0
python/survey-stats-summary.qmd,platformdirs,4.2.0
python/survey-stats-summary.qmd,polars,1.4.1
python/survey-stats-summary.qmd,prometheus_client,0.20.0
python/survey-stats-summary.qmd,prompt-toolkit,3.0.43
python/survey-stats-summary.qmd,psutil,5.9.8
python/survey-stats-summary.qmd,ptyprocess,0.7.0
python/survey-stats-summary.qmd,pure-eval,0.2.2
python/survey-stats-summary.qmd,pyarrow,17.0.0
python/survey-stats-summary.qmd,pycparser,2.22
python/survey-stats-summary.qmd,pyparsing,3.1.2
python/survey-stats-summary.qmd,python-dateutil,2.9.0.post0
python/survey-stats-summary.qmd,python-json-logger,2.0.7
python/survey-stats-summary.qmd,pytz,2024.1
python/survey-stats-summary.qmd,pyzmq,25.1.2
python/survey-stats-summary.qmd,qtconsole,5.5.1
python/survey-stats-summary.qmd,referencing,0.34.0
python/survey-stats-summary.qmd,requests,2.31.0
python/survey-stats-summary.qmd,reticulate,e1a5d04397edc1580c5e0ed1dbdccf76
python/survey-stats-summary.qmd,rfc3339-validator,0.1.4
python/survey-stats-summary.qmd,rfc3986-validator,0.1.1
python/survey-stats-summary.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
python/survey-stats-summary.qmd,rpds-py,0.18.0
python/survey-stats-summary.qmd,samplics,0.4.22
python/survey-stats-summary.qmd,scikit-learn,1.5.1
python/survey-stats-summary.qmd,scipy,1.14.0
python/survey-stats-summary.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
python/survey-stats-summary.qmd,setuptools,72.2.0
python/survey-stats-summary.qmd,six,1.16.0
python/survey-stats-summary.qmd,sniffio,1.3.1
python/survey-stats-summary.qmd,soupsieve,2.5
python/survey-stats-summary.qmd,stack-data,0.6.3
python/survey-stats-summary.qmd,statsmodels,0.14.2
python/survey-stats-summary.qmd,survey,b29af45d3afe5f718e387688d43d71e6
python/survey-stats-summary.qmd,tabulate,0.9.0
python/survey-stats-summary.qmd,terminado,0.18.1
python/survey-stats-summary.qmd,threadpoolctl,3.5.0
python/survey-stats-summary.qmd,tinycss2,1.2.1
python/survey-stats-summary.qmd,tomli,2.0.1
python/survey-stats-summary.qmd,tornado,6.4
python/survey-stats-summary.qmd,traitlets,5.14.2
python/survey-stats-summary.qmd,types-python-dateutil,2.9.0.20240316
python/survey-stats-summary.qmd,typing_extensions,4.11.0
python/survey-stats-summary.qmd,tzdata,2024.1
python/survey-stats-summary.qmd,uri-template,1.3.0
python/survey-stats-summary.qmd,urllib3,2.2.1
python/survey-stats-summary.qmd,wcwidth,0.2.13
python/survey-stats-summary.qmd,webcolors,1.13
python/survey-stats-summary.qmd,webencodings,0.5.1
python/survey-stats-summary.qmd,websocket-client,1.7.0
python/survey-stats-summary.qmd,wheel,0.44.0
python/survey-stats-summary.qmd,widgetsnbextension,4.0.10
python/survey-stats-summary.qmd,zipp,3.18.1
python/two_samples_t_test.qmd,Babel,2.14.0
python/two_samples_t_test.qmd,Jinja2,3.1.3
python/two_samples_t_test.qmd,MarkupSafe,2.1.5
python/two_samples_t_test.qmd,PyYAML,6.0.1
python/two_samples_t_test.qmd,Pygments,2.17.2
python/two_samples_t_test.qmd,QtPy,2.4.1
python/two_samples_t_test.qmd,Send2Trash,1.8.3
python/two_samples_t_test.qmd,anyio,4.3.0
python/two_samples_t_test.qmd,appnope,0.1.4
python/two_samples_t_test.qmd,argon2-cffi,23.1.0
python/two_samples_t_test.qmd,argon2-cffi-bindings,21.2.0
python/two_samples_t_test.qmd,arrow,1.3.0
python/two_samples_t_test.qmd,asttokens,2.4.1
python/two_samples_t_test.qmd,async-lru,2.0.4
python/two_samples_t_test.qmd,attrs,23.2.0
python/two_samples_t_test.qmd,beautifulsoup4,4.12.3
python/two_samples_t_test.qmd,bleach,6.1.0
python/two_samples_t_test.qmd,certifi,2024.2.2
python/two_samples_t_test.qmd,cffi,1.16.0
python/two_samples_t_test.qmd,charset-normalizer,3.3.2
python/two_samples_t_test.qmd,colorama,0.4.6
python/two_samples_t_test.qmd,comm,0.2.2
python/two_samples_t_test.qmd,contourpy,1.2.1
python/two_samples_t_test.qmd,cycler,0.12.1
python/two_samples_t_test.qmd,debugpy,1.8.1
python/two_samples_t_test.qmd,decorator,5.1.1
python/two_samples_t_test.qmd,defusedxml,0.7.1
python/two_samples_t_test.qmd,exceptiongroup,1.2.0
python/two_samples_t_test.qmd,executing,2.0.1
python/two_samples_t_test.qmd,fastjsonschema,2.19.1
python/two_samples_t_test.qmd,fonttools,4.53.1
python/two_samples_t_test.qmd,fqdn,1.5.1
python/two_samples_t_test.qmd,h11,0.14.0
python/two_samples_t_test.qmd,httpcore,1.0.5
python/two_samples_t_test.qmd,httpx,0.27.0
python/two_samples_t_test.qmd,idna,3.6
python/two_samples_t_test.qmd,importlib_metadata,7.1.0
python/two_samples_t_test.qmd,ipykernel,6.29.4
python/two_samples_t_test.qmd,ipython,8.18.1
python/two_samples_t_test.qmd,ipywidgets,8.1.2
python/two_samples_t_test.qmd,isoduration,20.11.0
python/two_samples_t_test.qmd,jedi,0.19.1
python/two_samples_t_test.qmd,joblib,1.4.2
python/two_samples_t_test.qmd,json5,0.9.24
python/two_samples_t_test.qmd,jsonpointer,2.4
python/two_samples_t_test.qmd,jsonschema,4.21.1
python/two_samples_t_test.qmd,jsonschema-specifications,2023.12.1
python/two_samples_t_test.qmd,jupyter,1.0.0
python/two_samples_t_test.qmd,jupyter-console,6.6.3
python/two_samples_t_test.qmd,jupyter-events,0.10.0
python/two_samples_t_test.qmd,jupyter-lsp,2.2.5
python/two_samples_t_test.qmd,jupyter_client,8.6.1
python/two_samples_t_test.qmd,jupyter_core,5.7.2
python/two_samples_t_test.qmd,jupyter_server,2.13.0
python/two_samples_t_test.qmd,jupyter_server_terminals,0.5.3
python/two_samples_t_test.qmd,jupyterlab,4.1.6
python/two_samples_t_test.qmd,jupyterlab_pygments,0.3.0
python/two_samples_t_test.qmd,jupyterlab_server,2.26.0
python/two_samples_t_test.qmd,jupyterlab_widgets,3.0.10
python/two_samples_t_test.qmd,kiwisolver,1.4.5
python/two_samples_t_test.qmd,matplotlib,3.9.2
python/two_samples_t_test.qmd,matplotlib-inline,0.1.6
python/two_samples_t_test.qmd,mistune,3.0.2
python/two_samples_t_test.qmd,nbclient,0.10.0
python/two_samples_t_test.qmd,nbconvert,7.16.3
python/two_samples_t_test.qmd,nbformat,5.10.4
python/two_samples_t_test.qmd,nest-asyncio,1.6.0
python/two_samples_t_test.qmd,notebook,7.1.2
python/two_samples_t_test.qmd,notebook_shim,0.2.4
python/two_samples_t_test.qmd,numpy,2.0.1
python/two_samples_t_test.qmd,overrides,7.7.0
python/two_samples_t_test.qmd,packaging,24.0
python/two_samples_t_test.qmd,pandas,2.2.2
python/two_samples_t_test.qmd,pandocfilters,1.5.1
python/two_samples_t_test.qmd,parso,0.8.4
python/two_samples_t_test.qmd,patsy,0.5.6
python/two_samples_t_test.qmd,pexpect,4.9.0
python/two_samples_t_test.qmd,pillow,10.4.0
python/two_samples_t_test.qmd,platformdirs,4.2.0
python/two_samples_t_test.qmd,polars,1.4.1
python/two_samples_t_test.qmd,prometheus_client,0.20.0
python/two_samples_t_test.qmd,prompt-toolkit,3.0.43
python/two_samples_t_test.qmd,psutil,5.9.8
python/two_samples_t_test.qmd,ptyprocess,0.7.0
python/two_samples_t_test.qmd,pure-eval,0.2.2
python/two_samples_t_test.qmd,pyarrow,17.0.0
python/two_samples_t_test.qmd,pycparser,2.22
python/two_samples_t_test.qmd,pyparsing,3.1.2
python/two_samples_t_test.qmd,python-dateutil,2.9.0.post0
python/two_samples_t_test.qmd,python-json-logger,2.0.7
python/two_samples_t_test.qmd,pytz,2024.1
python/two_samples_t_test.qmd,pyzmq,25.1.2
python/two_samples_t_test.qmd,qtconsole,5.5.1
python/two_samples_t_test.qmd,referencing,0.34.0
python/two_samples_t_test.qmd,requests,2.31.0
python/two_samples_t_test.qmd,rfc3339-validator,0.1.4
python/two_samples_t_test.qmd,rfc3986-validator,0.1.1
python/two_samples_t_test.qmd,rpds-py,0.18.0
python/two_samples_t_test.qmd,samplics,0.4.22
python/two_samples_t_test.qmd,scikit-learn,1.5.1
python/two_samples_t_test.qmd,scipy,1.14.0
python/two_samples_t_test.qmd,setuptools,72.2.0
python/two_samples_t_test.qmd,six,1.16.0
python/two_samples_t_test.qmd,sniffio,1.3.1
python/two_samples_t_test.qmd,soupsieve,2.5
python/two_samples_t_test.qmd,stack-data,0.6.3
python/two_samples_t_test.qmd,statsmodels,0.14.2
python/two_samples_t_test.qmd,tabulate,0.9.0
python/two_samples_t_test.qmd,terminado,0.18.1
python/two_samples_t_test.qmd,threadpoolctl,3.5.0
python/two_samples_t_test.qmd,tinycss2,1.2.1
python/two_samples_t_test.qmd,tomli,2.0.1
python/two_samples_t_test.qmd,tornado,6.4
python/two_samples_t_test.qmd,traitlets,5.14.2
python/two_samples_t_test.qmd,types-python-dateutil,2.9.0.20240316
python/two_samples_t_test.qmd,typing_extensions,4.11.0
python/two_samples_t_test.qmd,tzdata,2024.1
python/two_samples_t_test.qmd,uri-template,1.3.0
python/two_samples_t_test.qmd,urllib3,2.2.1
python/two_samples_t_test.qmd,wcwidth,0.2.13
python/two_samples_t_test.qmd,webcolors,1.13
python/two_samples_t_test.qmd,webencodings,0.5.1
python/two_samples_t_test.qmd,websocket-client,1.7.0
python/two_samples_t_test.qmd,wheel,0.44.0
python/two_samples_t_test.qmd,widgetsnbextension,4.0.10
python/two_samples_t_test.qmd,zipp,3.18.1
templates/RvsSAS_template.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
templates/RvsSAS_template.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
templates/template.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
templates/template.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
templates/template.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
